1 11394 18389 19297 1 1 
2 14068 14065 14076 2 1 
3 12798 20111 22109 3 1 
4 13003 7356 19588 4 1 
5 13100 10630 17806 5 1 
6 15794 1443 15797 6 1 
7 12500 4199 13183 7 1 
8 6486 13374 19002 8 1 
9 13869 14191 19598 9 1 
10 12290 11977 18917 10 1 
11 14233 9780 21870 11 1 
12 7356 13003 18153 12 1 
13 17619 12851 21169 13 1 
14 7971 7405 21208 14 1 
15 13461 10152 13463 15 1 
16 20106 15361 21516 16 1 
17 19400 6568 20207 17 1 
18 13212 8026 18330 18 1 
19 13963 1646 20411 19 1 
20 7336 7553 18946 20 1 
21 3396 16647 22158 21 1 
22 18286 10931 20260 22 1 
23 11106 11104 15056 23 1 
24 18308 11165 19432 24 1 
25 9490 9492 16954 25 1 
26 1012 1013 13450 26 1 
27 3599 17128 18567 27 1 
28 9022 17372 22485 28 1 
29 14502 9516 14504 29 1 
30 14973 20749 22961 30 1 
31 8630 13854 19222 31 1 
32 14082 3651 21033 32 1 
33 21603 3594 21664 33 1 
34 4035 4037 15554 34 1 
35 14530 18286 20260 35 1 
36 16748 10207 16750 36 1 
37 15626 15629 20795 37 1 
38 17825 8901 17827 38 1 
39 19369 19327 22180 39 1 
40 11106 15056 23047 40 1 
41 2114 2110 13079 41 1 
42 15358 5113 20753 42 1 
43 15188 12637 20739 43 1 
44 16976 2016 22791 44 1 
45 12081 16669 20586 45 1 
46 6433 6950 14503 46 1 
47 17506 1529 17933 47 1 
48 14899 11745 17944 48 1 
49 1374 12961 21959 49 1 
50 16194 16198 18183 50 1 
51 19149 6927 21546 51 1 
52 3344 3346 14747 52 1 
53 14433 14440 20636 53 1 
54 18510 13845 21254 54 1 
55 17917 13681 21857 55 1 
56 22564 20084 22879 56 1 
57 12553 17851 21732 57 1 
58 12447 7355 22159 58 1 
59 12653 14090 19686 59 1 
60 12841 1541 18901 60 1 
61 16398 16397 20456 61 1 
62 5155 12512 14776 62 1 
63 3651 14082 21442 63 1 
64 5249 5251 13468 64 1 
65 12686 1464 18390 65 1 
66 4585 4583 18803 66 1 
67 6271 12573 17936 67 1 
68 17863 11378 18362 68 1 
69 4936 12518 16496 69 1 
70 15279 1413 21776 70 1 
71 14717 7853 14720 71 1 
72 10080 16558 16560 72 1 
73 14481 14539 15980 73 1 
74 5111 5108 19714 74 1 
75 13854 8630 15191 75 1 
76 16461 4912 19443 76 1 
77 14323 14322 16791 77 1 
78 10473 15205 19381 78 1 
79 7754 7755 21125 79 1 
80 14191 8657 19598 80 1 
81 10704 6677 17945 81 1 
82 20374 12029 20414 82 1 
83 16320 13119 22328 83 1 
84 12577 10200 12843 84 1 
85 15615 17959 18796 85 1 
86 11745 14899 21725 86 1 
87 5130 12570 22809 87 1 
88 16669 6535 20586 88 1 
89 14771 8764 14774 89 1 
90 4934 4658 14086 90 1 
91 7796 7799 21369 91 1 
92 17281 1572 17569 92 1 
93 16828 14233 21870 93 1 
94 13838 13842 18040 94 1 
95 20537 14462 21176 95 1 
96 5528 12680 12681 96 1 
97 5376 5384 16653 97 1 
98 13274 11614 20337 98 1 
99 12545 6135 13431 99 1 
100 6486 13373 13374 100 1 
101 18975 16396 22599 101 1 
102 10760 20106 21516 102 1 
103 16397 16396 20456 103 1 
104 12518 4936 14375 104 1 
105 4473 4475 14018 105 1 
106 5022 12663 13538 106 1 
107 3532 14502 14810 107 1 
108 16703 10704 17945 108 1 
109 4955 20374 20414 109 1 
110 16404 13159 17897 110 1 
111 3608 3611 16397 111 1 
112 14943 14944 21172 112 1 
113 12553 12552 17851 113 1 
114 2057 2048 20628 114 1 
115 16647 14673 22158 115 1 
116 10249 8143 20844 116 1 
117 14906 17917 21857 117 1 
118 4859 18510 21254 118 1 
119 17197 17195 17774 119 1 
120 2883 12935 18996 120 1 
121 16396 18975 20456 121 1 
122 15064 11993 18727 122 1 
123 6135 12545 16994 123 1 
124 8614 16984 21153 124 1 
125 13562 13564 17974 125 1 
126 12573 6271 19510 126 1 
127 15205 15204 19381 127 1 
128 12458 2600 22339 128 1 
129 14994 15000 20609 129 1 
130 15048 20537 21176 130 1 
131 16975 2016 16976 131 1 
132 16986 16750 19567 132 1 
133 6073 16343 19125 133 1 
134 13564 16365 17974 134 1 
135 17062 14053 20730 135 1 
136 13876 19400 20207 136 1 
137 16756 1609 18078 137 1 
138 15872 16476 21818 138 1 
139 21845 11869 21967 139 1 
140 18510 4859 20113 140 1 
141 14843 8746 14845 141 1 
142 15116 14421 16134 142 1 
143 12452 7676 14036 143 1 
144 16791 14322 18414 144 1 
145 879 880 14136 145 1 
146 14771 14770 19257 146 1 
147 13119 16320 18230 147 1 
148 21849 19135 22161 148 1 
149 13999 14000 14909 149 1 
150 4141 13999 14909 150 1 
151 5409 15629 15631 151 1 
152 14294 14344 23468 152 1 
153 3599 17126 17128 153 1 
154 18282 17091 21883 154 1 
155 1408 15985 21093 155 1 
156 14289 4147 14292 156 1 
157 11894 15812 21518 157 1 
158 9022 15189 17372 158 1 
159 1417 17647 20582 159 1 
160 14292 4147 14344 160 1 
161 16097 16098 16113 161 1 
162 8224 2114 13079 162 1 
163 1376 13076 14988 163 1 
164 11788 15872 21818 164 1 
165 14090 5810 19686 165 1 
166 1589 17432 17435 166 1 
167 10061 21537 22778 167 1 
168 13159 16404 22199 168 1 
169 1484 15613 15614 169 1 
170 2737 1916 15689 170 1 
171 7355 12447 18331 171 1 
172 4990 14440 15858 172 1 
173 1553 12629 13368 173 1 
174 10207 16748 23076 174 1 
175 1369 1370 17175 175 1 
176 1208 1209 14034 176 1 
177 5409 15631 19485 177 1 
178 12653 6635 16083 178 1 
179 12751 9893 12983 179 1 
180 19452 6551 20544 180 1 
181 13874 4862 18064 181 1 
182 3413 14346 21137 182 1 
183 20633 13050 21435 183 1 
184 5061 12593 12990 184 1 
185 13365 11461 16882 185 1 
186 10905 10906 13016 186 1 
187 16343 6073 19956 187 1 
188 14598 7971 21208 188 1 
189 14915 12404 19175 189 1 
190 10107 11083 13441 190 1 
191 10809 13515 13517 191 1 
192 130 854 22439 192 1 
193 956 957 16216 193 1 
194 1272 1602 17028 194 1 
195 18173 19980 20480 195 1 
196 10629 11687 13187 196 1 
197 14627 11704 18716 197 1 
198 19092 16017 21381 198 1 
199 13964 13963 20411 199 1 
200 4928 18403 21983 200 1 
201 5150 13479 13481 201 1 
202 12463 6889 22442 202 1 
203 14973 14975 20749 203 1 
204 1236 1237 17562 204 1 
205 14067 14065 14068 205 1 
206 10443 13386 16755 206 1 
207 15672 15670 22293 207 1 
208 12935 2883 15156 208 1 
209 5810 14090 14092 209 1 
210 1916 1914 15689 210 1 
211 5375 5376 16653 211 1 
212 5777 4138 12978 212 1 
213 2949 16902 23212 213 1 
214 19098 17511 22334 214 1 
215 14440 4990 20636 215 1 
216 3590 16332 20815 216 1 
217 12756 1577 12758 217 1 
218 3521 15064 18727 218 1 
219 3408 12618 14915 219 1 
220 15787 17506 17933 220 1 
221 9809 8220 14372 221 1 
222 14006 15298 15300 222 1 
223 18911 6927 19149 223 1 
224 11057 17888 19636 224 1 
225 4862 13874 22434 225 1 
226 19154 19155 21314 226 1 
227 20627 12548 21283 227 1 
228 14410 14672 17647 228 1 
229 9087 8110 13357 229 1 
230 13618 13622 19202 230 1 
231 18730 12943 21228 231 1 
232 1790 1787 18603 232 1 
233 16029 14121 17889 233 1 
234 3323 3321 16493 234 1 
235 13023 6076 18836 235 1 
236 12745 2553 12747 236 1 
237 17949 1638 17950 237 1 
238 1776 17720 17770 238 1 
239 12512 5155 19429 239 1 
240 3551 3553 13974 240 1 
241 9670 14130 14131 241 1 
242 3477 3474 13453 242 1 
243 4990 15858 18636 243 1 
244 15868 10036 16021 244 1 
245 14501 9516 14502 245 1 
246 9656 12668 12972 246 1 
247 13907 19452 20544 247 1 
248 1398 131 9701 248 1 
249 13720 13718 16081 249 1 
250 10116 11825 13546 250 1 
251 14289 14284 17815 251 1 
252 12385 5688 17641 252 1 
253 1455 13089 13091 253 1 
254 17240 1788 22401 254 1 
255 16297 6886 18656 255 1 
256 8660 13645 14913 256 1 
257 13357 8118 13358 257 1 
258 11057 11056 17888 258 1 
259 14008 7796 21369 259 1 
260 17355 17267 17358 260 1 
261 19112 16358 21372 261 1 
262 1398 9701 9794 262 1 
263 17534 16849 21385 263 1 
264 2633 17607 18480 264 1 
265 11436 11434 15923 265 1 
266 5810 14092 18310 266 1 
267 15822 8709 15823 267 1 
268 7684 12552 17014 268 1 
269 1613 16548 20967 269 1 
270 7678 16372 19482 270 1 
271 17647 14672 20582 271 1 
272 2781 2779 20322 272 1 
273 12779 7692 19767 273 1 
274 13900 14209 19626 274 1 
275 13050 10763 21435 275 1 
276 11830 9328 12960 276 1 
277 10372 15636 20018 277 1 
278 2600 12458 18571 278 1 
279 14382 17365 19148 279 1 
280 14421 15116 18379 280 1 
281 15015 7748 22262 281 1 
282 5715 13346 19069 282 1 
283 6012 5890 21735 283 1 
284 13065 15358 20753 284 1 
285 21086 6781 21320 285 1 
286 17234 21086 21320 286 1 
287 8651 14913 19201 287 1 
288 12943 12942 21228 288 1 
289 11386 20414 20775 289 1 
290 19951 11681 21187 290 1 
291 17215 20443 21016 291 1 
292 12799 1392 12802 292 1 
293 12986 3488 17957 293 1 
294 12570 5130 23219 294 1 
295 13341 10160 13934 295 1 
296 7676 12452 19449 296 1 
297 4905 13907 16202 297 1 
298 15360 10767 15367 298 1 
299 17365 3439 19148 299 1 
300 12813 9909 13022 300 1 
301 4861 13876 14423 301 1 
302 6889 12463 18852 302 1 
303 17607 10693 18480 303 1 
304 13920 18510 20113 304 1 
305 5688 12385 19055 305 1 
306 11506 11503 16226 306 1 
307 12520 1432 18328 307 1 
308 16558 10080 18562 308 1 
309 6087 20627 21283 309 1 
310 5150 13478 13479 310 1 
311 1743 17197 17774 311 1 
312 13937 7702 19903 312 1 
313 4147 14289 17815 313 1 
314 12569 13341 13934 314 1 
315 16703 11839 21191 315 1 
316 16548 16534 20967 316 1 
317 14944 13650 21172 317 1 
318 18135 7704 19447 318 1 
319 12005 1485 19828 319 1 
320 13024 13023 18836 320 1 
321 1371 130 22439 321 1 
322 14121 14120 17889 322 1 
323 7816 13336 13424 323 1 
324 13953 7754 21125 324 1 
325 4909 4918 13201 325 1 
326 12662 6136 14617 326 1 
327 4199 12500 16733 327 1 
328 4205 12557 13298 328 1 
329 14209 8644 19626 329 1 
330 20556 16100 23198 330 1 
331 2949 2948 16902 331 1 
332 17313 1418 17952 332 1 
333 10767 10751 15367 333 1 
334 17542 1335 23333 334 1 
335 8074 17619 21169 335 1 
336 16299 16297 18656 336 1 
337 3974 17809 22806 337 1 
338 15670 6808 22293 338 1 
339 15938 16124 18929 339 1 
340 12710 9129 13315 340 1 
341 17687 6266 18452 341 1 
342 8901 17825 18692 342 1 
343 5709 14364 19075 343 1 
344 6903 15788 15790 344 1 
345 4475 4972 14018 345 1 
346 14539 14481 19980 346 1 
347 10152 13461 13464 347 1 
348 12687 4382 14080 348 1 
349 17855 17704 22145 349 1 
350 1493 17452 17453 350 1 
351 4166 14130 18438 351 1 
352 12593 5061 12991 352 1 
353 12810 6301 15094 353 1 
354 8764 14771 19257 354 1 
